,LogStartTime,LogID,PullNumber,PullDuration,BossPercentage,FightPercentage,LastPhase,LastPhaseIntermission,P2Glitch,P3Defamation
1282,1678445164686,MP2GfnkVFjhz3wLm,6,594023,90.7,47.67,5,0,R,R
1283,1678445846436,MP2GfnkVFjhz3wLm,7,405840,39.19,67.83,3,0,R,B
1284,1678446380902,MP2GfnkVFjhz3wLm,9,521986,54.42,55.44,4,0,R,R
1285,1678447342861,MP2GfnkVFjhz3wLm,10,43367,60.22,96.02,1,0,N,N
1286,1678447427071,MP2GfnkVFjhz3wLm,11,59377,51.23,95.12,1,0,N,N
1287,1678447515192,MP2GfnkVFjhz3wLm,12,98254,20.41,92.04,1,0,N,N
1288,1678447632727,MP2GfnkVFjhz3wLm,13,185567,63.4,86.34,2,0,R,N
1289,1678447884382,MP2GfnkVFjhz3wLm,14,92274,26.56,92.65,1,0,N,N
1290,1678448150055,MP2GfnkVFjhz3wLm,15,466593,0.35,60.07,3,0,M,B
1291,1678448692027,MP2GfnkVFjhz3wLm,16,129545,3.74,90.37,1,0,N,N
1292,1678448840794,MP2GfnkVFjhz3wLm,17,594823,87.75,46.93,5,0,R,B
1293,1678454403635,MP2GfnkVFjhz3wLm,18,116823,10.93,91.09,1,0,N,N
1294,1678454538386,MP2GfnkVFjhz3wLm,19,112155,15.02,91.5,1,0,N,N
1295,1678454875283,MP2GfnkVFjhz3wLm,20,601754,87.02,46.75,5,0,R,B
1296,1678455542218,MP2GfnkVFjhz3wLm,21,343090,73.71,74.74,3,0,M,R
1297,1678455905585,MP2GfnkVFjhz3wLm,22,201065,61.34,86.13,2,0,M,N
1298,1678456128489,MP2GfnkVFjhz3wLm,23,198159,62.49,86.24,2,0,M,N
1299,1678456345255,MP2GfnkVFjhz3wLm,24,611255,86.45,46.61,5,0,M,R
1300,1678615320856,1XYFpTZ2nMfbCycW,1,133833,0.36,90.03,1,0,N,N
1301,1678615487923,1XYFpTZ2nMfbCycW,2,342397,71.02,74.2,3,0,M,R
1302,1678615854634,1XYFpTZ2nMfbCycW,3,68789,44.74,94.47,1,0,N,N
1303,1678615943893,1XYFpTZ2nMfbCycW,4,463975,3.31,60.66,3,0,M,B
1304,1678616428623,1XYFpTZ2nMfbCycW,5,54398,54.01,95.4,1,0,N,N
1305,1678616504141,1XYFpTZ2nMfbCycW,6,90525,25.83,92.58,1,0,N,N
1306,1678616614965,1XYFpTZ2nMfbCycW,7,54497,53.53,95.35,1,0,N,N
1307,1678616688014,1XYFpTZ2nMfbCycW,8,100712,22.75,92.27,1,0,N,N
1308,1678617157349,1XYFpTZ2nMfbCycW,9,94579,26.47,92.64,1,0,N,N
1309,1678617290546,1XYFpTZ2nMfbCycW,10,418672,32.51,66.5,3,0,R,B
1310,1678617749559,1XYFpTZ2nMfbCycW,11,189102,62.86,86.28,2,0,R,N
1311,1678617959363,1XYFpTZ2nMfbCycW,12,525341,21.7,52.17,4,0,M,B
1312,1678618556162,1XYFpTZ2nMfbCycW,14,468257,4.71,60.94,3,0,R,R
1313,1678619494929,1XYFpTZ2nMfbCycW,15,58327,51.03,95.1,1,0,N,N
1314,1678619587652,1XYFpTZ2nMfbCycW,16,63379,47.34,94.73,1,0,N,N
1315,1678619670031,1XYFpTZ2nMfbCycW,17,48395,57.21,95.72,1,0,N,N
1316,1678619737522,1XYFpTZ2nMfbCycW,18,404713,36.07,67.21,3,0,R,B
1317,1678620248286,1XYFpTZ2nMfbCycW,19,187216,61.49,86.14,2,0,R,N
1318,1678701925844,M7QPpwL1RdNKfCYq,1,54358,54.26,95.42,1,0,N,N
1319,1678702179399,M7QPpwL1RdNKfCYq,2,132586,100.0,90.0,2,0,N,N
1320,1678702329873,M7QPpwL1RdNKfCYq,3,64664,47.14,94.71,1,0,N,N
1321,1678702413619,M7QPpwL1RdNKfCYq,4,200040,62.44,86.24,2,0,M,N
1322,1678702632327,M7QPpwL1RdNKfCYq,5,185813,62.14,86.21,2,0,R,N
1323,1678702838265,M7QPpwL1RdNKfCYq,6,597003,87.41,46.85,5,0,R,R
1324,1678703486435,M7QPpwL1RdNKfCYq,7,111824,11.96,91.19,1,0,N,N
1325,1678703929587,M7QPpwL1RdNKfCYq,8,600532,87.32,46.83,5,0,R,B
1326,1678704565503,M7QPpwL1RdNKfCYq,9,465744,1.04,60.2,3,0,R,B
1327,1678705386390,M7QPpwL1RdNKfCYq,10,528191,21.87,52.18,4,0,R,B
1328,1678706033851,M7QPpwL1RdNKfCYq,11,60963,50.85,95.08,1,0,N,N
1329,1678706381065,M7QPpwL1RdNKfCYq,12,181714,60.69,86.06,2,0,R,N
1330,1678706582097,M7QPpwL1RdNKfCYq,13,380664,49.36,69.87,3,0,M,B
1331,1678707002742,M7QPpwL1RdNKfCYq,14,526475,23.68,52.36,4,0,R,B
1332,1678707556161,M7QPpwL1RdNKfCYq,15,104649,19.36,91.93,1,0,N,N
1333,1678707682685,M7QPpwL1RdNKfCYq,16,467720,2.47,60.49,3,0,R,R
1334,1678709205709,M7QPpwL1RdNKfCYq,18,465303,4.87,60.97,3,0,R,R
1335,1678709695844,M7QPpwL1RdNKfCYq,19,107821,24.43,92.44,1,0,N,N
1336,1678709823688,M7QPpwL1RdNKfCYq,20,114023,12.38,91.23,1,0,N,N
1337,1678709965340,M7QPpwL1RdNKfCYq,21,189031,63.03,86.3,2,0,M,N
1338,1678710173321,M7QPpwL1RdNKfCYq,22,45404,58.91,95.89,1,0,N,N
1339,1678710591828,M7QPpwL1RdNKfCYq,23,122902,8.06,90.8,1,0,N,N
1340,1678710737883,M7QPpwL1RdNKfCYq,24,103911,18.21,91.82,1,0,N,N
1341,1678710866608,M7QPpwL1RdNKfCYq,25,159710,71.53,87.15,2,0,N,N
1342,1678711273364,M7QPpwL1RdNKfCYq,27,64977,47.47,94.74,1,0,N,N
1343,1678711354137,M7QPpwL1RdNKfCYq,28,674729,63.23,40.8,5,0,R,B
1344,1678713240815,M7QPpwL1RdNKfCYq,29,466916,0.08,60.01,3,0,R,R
1345,1678713875891,M7QPpwL1RdNKfCYq,30,63599,47.36,94.73,1,0,N,N
1346,1678713957292,M7QPpwL1RdNKfCYq,31,90764,26.44,92.64,1,0,N,N
1347,1678714126050,M7QPpwL1RdNKfCYq,32,506633,62.12,56.21,4,0,R,R
1348,1678878899485,92DAXzvha8tbc3CB,1,419317,30.71,66.14,3,0,R,R
1349,1678879343044,92DAXzvha8tbc3CB,2,92538,26.65,92.66,1,0,N,N
1350,1678879453021,92DAXzvha8tbc3CB,3,526436,20.01,52.0,4,0,M,R
1351,1678880053206,92DAXzvha8tbc3CB,4,134119,0.58,90.05,1,0,N,N
1352,1678880522538,92DAXzvha8tbc3CB,5,344993,69.19,73.83,3,0,R,R
1353,1678880955398,92DAXzvha8tbc3CB,6,110975,20.1,92.01,1,0,N,N
1354,1678881100681,92DAXzvha8tbc3CB,7,684431,65.76,41.44,5,0,M,R
1355,1678882920165,92DAXzvha8tbc3CB,8,98564,24.27,92.42,1,0,N,N
1356,1678883037660,92DAXzvha8tbc3CB,9,247972,28.21,82.82,2,0,M,N
1357,1678883313913,92DAXzvha8tbc3CB,10,466670,0.01,60.0,3,0,M,B
1358,1678883893301,92DAXzvha8tbc3CB,11,188124,61.19,86.11,2,0,R,N
1359,1678884101374,92DAXzvha8tbc3CB,12,279429,1.83,80.18,2,0,M,N
1360,1678884745893,92DAXzvha8tbc3CB,13,71095,46.24,94.62,1,0,N,N
1361,1678884839094,92DAXzvha8tbc3CB,14,608734,86.75,46.68,5,0,M,B
1362,1678885885685,92DAXzvha8tbc3CB,15,66942,45.56,94.55,1,0,N,N
1363,1678886115095,92DAXzvha8tbc3CB,16,65850,45.35,94.53,1,0,N,N
1364,1678886205352,92DAXzvha8tbc3CB,17,133945,0.48,90.04,1,0,N,N
1365,1678886360509,92DAXzvha8tbc3CB,18,465269,2.25,60.45,3,0,M,R
1366,1678887092167,92DAXzvha8tbc3CB,19,395059,46.37,69.27,3,0,M,B
1367,1678887513492,92DAXzvha8tbc3CB,20,591953,97.9,49.47,5,0,M,B
1368,1678888170252,92DAXzvha8tbc3CB,21,189243,62.64,86.26,2,0,R,N
1369,1678888377246,92DAXzvha8tbc3CB,22,101541,23.94,92.39,1,0,N,N
1370,1678888496006,92DAXzvha8tbc3CB,23,416446,30.39,66.07,3,0,M,B
1371,1678967603794,LmHhdynBwtD4NbPp,1,683855,64.12,41.03,5,0,M,B
1372,1678968390778,LmHhdynBwtD4NbPp,2,107431,16.43,91.64,1,0,N,N
1373,1678968516763,LmHhdynBwtD4NbPp,3,615956,86.91,46.72,5,0,R,R
1374,1678970025712,LmHhdynBwtD4NbPp,4,117052,9.0,90.9,1,0,N,N
1375,1678970160891,LmHhdynBwtD4NbPp,5,252677,26.23,82.62,2,0,M,N
1376,1678970472903,LmHhdynBwtD4NbPp,6,464829,0.63,60.12,3,0,R,R
1377,1678971035851,LmHhdynBwtD4NbPp,7,188844,62.51,86.25,2,0,R,N
1378,1678971595892,LmHhdynBwtD4NbPp,8,757387,43.42,35.85,5,0,M,B
1379,1678972662136,LmHhdynBwtD4NbPp,9,64145,46.49,94.64,1,0,N,N
1380,1678972743593,LmHhdynBwtD4NbPp,10,341288,70.12,74.02,3,0,M,R
1381,1678973103589,LmHhdynBwtD4NbPp,11,204105,58.81,85.88,2,0,R,N
1382,1678973330671,LmHhdynBwtD4NbPp,12,65123,47.47,94.74,1,0,N,N
1383,1678973631454,LmHhdynBwtD4NbPp,13,610055,86.36,46.59,5,0,R,B
1384,1679047466273,dZmfYXaA48GWTCbB,1,201270,62.64,86.26,2,0,R,N
1385,1679047739964,dZmfYXaA48GWTCbB,2,180431,62.52,86.25,2,0,R,N
1386,1679047957245,dZmfYXaA48GWTCbB,3,613019,86.67,46.66,5,0,M,B
1387,1679048595342,dZmfYXaA48GWTCbB,4,464100,3.0,60.6,3,0,M,B
1388,1679049456199,dZmfYXaA48GWTCbB,6,116838,10.83,91.08,1,0,N,N
1389,1679049598399,dZmfYXaA48GWTCbB,7,371987,57.33,71.46,3,0,R,B
1390,1679050020282,dZmfYXaA48GWTCbB,8,281343,2.92,80.29,2,0,R,N
1391,1679050322497,dZmfYXaA48GWTCbB,9,682728,63.41,40.85,5,0,M,R
1392,1679051125772,dZmfYXaA48GWTCbB,10,32419,100.0,100.0,1,0,N,N
1393,1679051355116,dZmfYXaA48GWTCbB,11,38688,64.91,96.49,1,0,N,N
1394,1679051412923,dZmfYXaA48GWTCbB,12,96928,27.94,92.79,1,0,N,N
1395,1679051528329,dZmfYXaA48GWTCbB,13,103554,21.0,92.1,1,0,N,N
1396,1679051648769,dZmfYXaA48GWTCbB,14,601624,86.32,46.58,5,0,M,B
1397,1679052272004,dZmfYXaA48GWTCbB,15,103993,21.55,92.15,1,0,N,N
1398,1679052402634,dZmfYXaA48GWTCbB,16,133966,0.01,90.0,1,0,N,N
1399,1679052556236,dZmfYXaA48GWTCbB,17,177711,62.87,86.28,2,0,R,N
1400,1679053018917,dZmfYXaA48GWTCbB,18,117425,8.0,90.8,1,0,N,N
1401,1679053154726,dZmfYXaA48GWTCbB,19,85645,46.42,94.64,1,0,N,N
1402,1679053258797,dZmfYXaA48GWTCbB,20,504179,53.08,55.3,4,0,M,B
1403,1679053866337,dZmfYXaA48GWTCbB,21,512676,51.67,55.16,4,0,M,B
1404,1679225180029,KvZdYzQxN6PCFL19,1,113664,13.47,91.34,1,0,N,N
1405,1679225317597,KvZdYzQxN6PCFL19,2,189897,62.08,86.2,2,0,M,N
1406,1679225548094,KvZdYzQxN6PCFL19,3,194624,61.51,86.15,2,0,M,N
1407,1679225787501,KvZdYzQxN6PCFL19,4,69549,45.87,94.58,1,0,N,N
1408,1679225879905,KvZdYzQxN6PCFL19,5,111253,14.47,91.44,1,0,N,N
1409,1679226009672,KvZdYzQxN6PCFL19,6,90733,27.77,92.77,1,0,N,N
1410,1679226129625,KvZdYzQxN6PCFL19,7,111120,13.86,91.38,1,0,N,N
1411,1679226305435,KvZdYzQxN6PCFL19,8,51198,54.66,95.46,1,0,N,N
1412,1679226380422,KvZdYzQxN6PCFL19,9,55722,53.08,95.3,1,0,N,N
1413,1679226708491,KvZdYzQxN6PCFL19,10,686526,64.39,41.09,5,0,M,R
1414,1679314646576,8zPYTCL92NdaZDbR,2,464855,0.65,60.13,3,0,M,B
1415,1679315217744,8zPYTCL92NdaZDbR,3,466840,0.84,60.16,3,0,R,R
1416,1679315713069,8zPYTCL92NdaZDbR,4,104369,20.87,92.08,1,0,N,N
1417,1679315878270,8zPYTCL92NdaZDbR,5,187847,61.85,86.18,2,0,M,N
1418,1679316386314,8zPYTCL92NdaZDbR,6,189364,62.71,86.27,2,0,M,N
1419,1679316594121,8zPYTCL92NdaZDbR,7,92055,23.76,92.37,1,0,N,N
1420,1679316704682,8zPYTCL92NdaZDbR,8,181470,61.32,86.13,2,0,R,N
1421,1679316935438,8zPYTCL92NdaZDbR,9,111233,19.81,91.98,1,0,N,N
1422,1679317121966,8zPYTCL92NdaZDbR,10,321617,97.89,79.57,3,0,M,B
1423,1679317497637,8zPYTCL92NdaZDbR,11,25532,99.76,99.97,1,0,N,N
1424,1679317849351,8zPYTCL92NdaZDbR,13,119086,9.12,90.91,1,0,N,N
1425,1679317986616,8zPYTCL92NdaZDbR,14,187910,62.45,86.24,2,0,R,N
1426,1679318195126,8zPYTCL92NdaZDbR,15,177560,62.89,86.28,2,0,M,N
1427,1679318392779,8zPYTCL92NdaZDbR,16,355729,65.56,73.11,3,0,M,B
1428,1679318784937,8zPYTCL92NdaZDbR,17,45531,58.7,95.87,1,0,N,N
1429,1679318848361,8zPYTCL92NdaZDbR,18,374280,56.93,71.38,3,0,M,B
1430,1679319245094,8zPYTCL92NdaZDbR,19,623601,83.72,45.93,5,0,R,R
1431,1679320013981,8zPYTCL92NdaZDbR,20,187659,62.55,86.25,2,0,M,N
1432,1679320219910,8zPYTCL92NdaZDbR,21,134013,0.26,90.02,1,0,N,N
1433,1679320373732,8zPYTCL92NdaZDbR,22,42958,67.8,96.78,1,0,N,N
1434,1679320461419,8zPYTCL92NdaZDbR,23,186907,63.39,86.33,2,0,M,N
1435,1679481647160,xZbtR1WG4Nm8J9pz,1,201952,61.61,86.16,2,0,R,N
1436,1679481883445,xZbtR1WG4Nm8J9pz,2,129935,1.49,90.14,1,0,N,N
1437,1679482059111,xZbtR1WG4Nm8J9pz,3,54393,54.01,95.4,1,0,N,N
1438,1679482145867,xZbtR1WG4Nm8J9pz,4,529371,22.08,52.2,4,0,R,R
1439,1679482769851,xZbtR1WG4Nm8J9pz,5,374880,54.44,70.88,3,0,M,B
1440,1679483519434,xZbtR1WG4Nm8J9pz,6,54534,52.13,95.21,1,0,N,N
1441,1679483588545,xZbtR1WG4Nm8J9pz,7,280472,1.01,80.1,2,0,M,N
1442,1679484044812,xZbtR1WG4Nm8J9pz,8,240604,29.9,82.99,2,0,R,N
1443,1679484446622,xZbtR1WG4Nm8J9pz,9,50933,55.01,95.5,1,0,N,N
1444,1679484522977,xZbtR1WG4Nm8J9pz,10,683545,63.93,40.98,5,0,R,R
1445,1679485298790,xZbtR1WG4Nm8J9pz,11,200366,60.83,86.08,2,0,R,N
1446,1679485519931,xZbtR1WG4Nm8J9pz,12,95874,23.21,92.32,1,0,N,N
1447,1679485635516,xZbtR1WG4Nm8J9pz,13,51443,55.2,95.52,1,0,N,N
1448,1679485711163,xZbtR1WG4Nm8J9pz,14,204138,61.25,86.12,2,0,R,N
1449,1679486876314,xZbtR1WG4Nm8J9pz,15,63413,47.96,94.79,1,0,N,N
1450,1679486958369,xZbtR1WG4Nm8J9pz,16,110953,15.7,91.57,1,0,N,N
1451,1679487087511,xZbtR1WG4Nm8J9pz,17,185409,61.69,86.16,2,0,R,N
1452,1679487296428,xZbtR1WG4Nm8J9pz,18,344318,70.06,74.01,3,0,R,B
1453,1679487664011,xZbtR1WG4Nm8J9pz,19,91872,25.79,92.57,1,0,N,N
1454,1679487775844,xZbtR1WG4Nm8J9pz,20,54458,52.86,95.28,1,0,N,N
1455,1679487850017,xZbtR1WG4Nm8J9pz,21,47975,58.01,95.8,1,0,N,N
1456,1679488246745,xZbtR1WG4Nm8J9pz,22,308428,100.0,80.0,3,0,R,N
1457,1679488900632,xZbtR1WG4Nm8J9pz,23,133950,0.29,90.02,1,0,N,N
1458,1679489054251,xZbtR1WG4Nm8J9pz,24,395843,42.03,68.4,3,0,R,R
1459,1679489665463,xZbtR1WG4Nm8J9pz,25,232378,51.28,85.12,2,0,R,N
1460,1679490219326,xZbtR1WG4Nm8J9pz,26,143076,97.42,89.74,2,0,N,N
1461,1679490393844,xZbtR1WG4Nm8J9pz,27,278715,0.73,80.07,2,0,R,N
1462,1679490811720,xZbtR1WG4Nm8J9pz,28,47267,55.97,95.59,1,0,N,N
1463,1679490879272,xZbtR1WG4Nm8J9pz,29,684774,61.82,40.45,5,0,M,R
1464,1679491899472,xZbtR1WG4Nm8J9pz,30,104423,18.34,91.83,1,0,N,N
1465,1679492028056,xZbtR1WG4Nm8J9pz,31,38134,67.15,96.71,1,0,N,N
1466,1679492106300,xZbtR1WG4Nm8J9pz,32,707108,63.04,40.76,5,0,M,B
1467,1679493101796,xZbtR1WG4Nm8J9pz,33,188101,62.77,86.27,2,0,R,N
1468,1679493313346,xZbtR1WG4Nm8J9pz,34,39853,63.03,96.3,1,0,N,N
1469,1679493376634,xZbtR1WG4Nm8J9pz,35,190840,60.31,86.03,2,0,R,N
1470,1679567702296,ZDNTygfjWJ4PQcmC,1,774683,42.43,35.6,5,0,R,R
1471,1679568676662,ZDNTygfjWJ4PQcmC,2,529014,20.91,52.09,4,0,M,B
1472,1679569645962,ZDNTygfjWJ4PQcmC,3,591797,86.95,46.73,5,0,R,R
1473,1679570453777,ZDNTygfjWJ4PQcmC,4,191633,63.81,86.38,2,0,R,N
1474,1679570918420,ZDNTygfjWJ4PQcmC,5,71469,45.14,94.51,1,0,N,N
1475,1679571007597,ZDNTygfjWJ4PQcmC,6,460350,7.37,61.47,3,0,M,B
1476,1679571494746,ZDNTygfjWJ4PQcmC,7,393088,44.72,68.94,3,0,R,R
1477,1679572015359,ZDNTygfjWJ4PQcmC,8,97865,22.61,92.26,1,0,N,N
1478,1679573006105,ZDNTygfjWJ4PQcmC,9,45570,57.5,95.75,1,0,N,N
1479,1679573091895,ZDNTygfjWJ4PQcmC,10,45356,58.93,95.89,1,0,N,N
1480,1679573157014,ZDNTygfjWJ4PQcmC,11,774039,35.88,33.97,5,0,R,B
1481,1679574167444,ZDNTygfjWJ4PQcmC,12,382429,46.73,69.34,3,0,M,R
1482,1679574631062,ZDNTygfjWJ4PQcmC,13,200412,60.15,86.01,2,0,M,N
1483,1679575324640,ZDNTygfjWJ4PQcmC,14,396668,40.79,68.15,3,0,R,B
1484,1679575740452,ZDNTygfjWJ4PQcmC,15,312192,99.8,79.96,3,0,R,N
1485,1679578553232,ZDNTygfjWJ4PQcmC,16,23942,78.67,97.86,1,0,N,N
1486,1679578663883,ZDNTygfjWJ4PQcmC,17,778464,36.07,34.01,5,0,M,B
1487,1679827218598,71LbTYQxyn9Hdmfc,1,351606,67.73,73.54,3,0,R,B
1488,1679827598910,71LbTYQxyn9Hdmfc,2,185435,61.67,86.16,2,0,M,N
1489,1679827809706,71LbTYQxyn9Hdmfc,3,682498,62.59,40.64,5,0,R,R
1490,1679828689439,71LbTYQxyn9Hdmfc,4,73903,43.46,94.34,1,0,N,N
1491,1679828786719,71LbTYQxyn9Hdmfc,5,102701,19.92,91.99,1,0,N,N
1492,1679828985561,71LbTYQxyn9Hdmfc,6,513188,50.13,55.01,4,0,M,B
1493,1679829857288,71LbTYQxyn9Hdmfc,7,98051,22.29,92.22,1,0,N,N
1494,1679829980588,71LbTYQxyn9Hdmfc,8,521568,20.62,52.06,4,0,R,R
1495,1679831317180,71LbTYQxyn9Hdmfc,9,60813,50.92,95.09,1,0,N,N
1496,1679831395201,71LbTYQxyn9Hdmfc,10,595410,87.0,46.75,5,0,M,B
1497,1679832069159,71LbTYQxyn9Hdmfc,11,179979,61.26,86.12,2,0,R,N
1498,1679832361856,71LbTYQxyn9Hdmfc,12,346656,71.31,74.26,3,0,R,R
1499,1679833797154,71LbTYQxyn9Hdmfc,14,315118,99.85,79.97,3,0,M,N
1500,1679834161950,71LbTYQxyn9Hdmfc,15,460662,6.02,61.2,3,0,M,R
1501,1679834692447,71LbTYQxyn9Hdmfc,16,190660,61.93,86.19,2,0,R,N
1502,1679834921725,71LbTYQxyn9Hdmfc,17,187568,61.14,86.11,2,0,R,N
1503,1679835482153,71LbTYQxyn9Hdmfc,18,791578,35.96,33.99,5,0,R,R
1504,1679836671716,71LbTYQxyn9Hdmfc,19,90764,25.78,92.57,1,0,N,N
1505,1679836782555,71LbTYQxyn9Hdmfc,20,46963,57.01,95.7,1,0,N,N
1506,1679836845360,71LbTYQxyn9Hdmfc,21,133821,0.1,90.01,1,0,N,N
1507,1679836998546,71LbTYQxyn9Hdmfc,22,601123,85.41,46.35,5,0,R,B
1508,1679913521320,PbVRxpCD7fTtjd6A,1,683949,62.16,40.54,5,0,M,R
1509,1679914230201,PbVRxpCD7fTtjd6A,2,194266,62.17,86.21,2,0,R,N
1510,1679914562866,PbVRxpCD7fTtjd6A,3,41544,65.36,96.53,1,0,N,N
1511,1679914645271,PbVRxpCD7fTtjd6A,4,104029,25.24,92.52,1,0,N,N
1512,1679915077236,PbVRxpCD7fTtjd6A,5,467871,0.21,60.04,3,0,M,R
1513,1679915644364,PbVRxpCD7fTtjd6A,6,102256,22.37,92.23,1,0,N,N
1514,1679915771476,PbVRxpCD7fTtjd6A,7,754423,46.44,36.61,5,0,R,R
1515,1679917083484,PbVRxpCD7fTtjd6A,9,133830,0.04,90.0,1,0,N,N
1516,1679917240358,PbVRxpCD7fTtjd6A,10,407433,37.71,67.54,3,0,R,R
1517,1679917669280,PbVRxpCD7fTtjd6A,11,58414,49.41,94.94,1,0,N,N
1518,1679917749087,PbVRxpCD7fTtjd6A,12,104783,18.78,91.87,1,0,N,N
1519,1679917905915,PbVRxpCD7fTtjd6A,14,133947,0.14,90.01,1,0,N,N
1520,1679919082698,PbVRxpCD7fTtjd6A,15,342015,71.5,74.3,3,0,R,B
1521,1679919445015,PbVRxpCD7fTtjd6A,16,236874,36.74,83.67,2,0,R,N
1522,1679919879943,PbVRxpCD7fTtjd6A,17,49754,58.52,95.85,1,0,N,N
1523,1679919951411,PbVRxpCD7fTtjd6A,18,100534,22.78,92.27,1,0,N,N
1524,1679920077935,PbVRxpCD7fTtjd6A,19,509088,63.15,56.31,4,0,R,R
1525,1679920903591,PbVRxpCD7fTtjd6A,20,187840,62.41,86.24,2,0,M,N
1526,1679921112196,PbVRxpCD7fTtjd6A,21,51933,54.92,95.49,1,0,N,N
1527,1679921182457,PbVRxpCD7fTtjd6A,22,92045,25.5,92.55,1,0,N,N
1528,1679921451497,PbVRxpCD7fTtjd6A,23,42187,61.69,96.16,1,0,N,N
1529,1679921513930,PbVRxpCD7fTtjd6A,24,898760,95.25,23.81,6,0,R,R
1530,1679923040302,PbVRxpCD7fTtjd6A,25,33905,67.9,96.79,1,0,N,N
1531,1679923105986,PbVRxpCD7fTtjd6A,26,683275,61.68,40.42,5,0,R,B
1532,1679923812748,PbVRxpCD7fTtjd6A,27,133937,0.02,90.0,1,0,N,N
1533,1679924059026,PbVRxpCD7fTtjd6A,28,98308,25.4,92.54,1,0,N,N
1534,1679924178884,PbVRxpCD7fTtjd6A,29,98224,26.4,92.64,1,0,N,N
1535,1679924297141,PbVRxpCD7fTtjd6A,30,685882,62.19,40.54,5,0,R,R
1536,1679925122504,PbVRxpCD7fTtjd6A,31,107927,17.15,91.71,1,0,N,N
1537,1679925250570,PbVRxpCD7fTtjd6A,32,925864,83.87,20.96,6,0,R,B
